r1,r2,a1,b1,a2,b2,a3,b3,a4,b4,ratio
3718,10125,13,15,13,10,11,15,4,9,0.36720987654320986
1375,3744,5,6,5,4,11,13,5,12,0.36725427350427353
400,1089,10,9,10,11,4,11,0,0,0.3673094582185491
18,49,6,7,3,7,0,0,0,0,0.3673469387755102
625,1701,5,6,10,9,10,9,5,14,0.36743092298647856
3025,8232,15,14,11,14,11,9,5,14,0.3674684159378037
147,400,14,15,7,8,6,5,3,8,0.3675
847,2304,11,12,11,9,7,8,3,8,0.3676215277777778
10500,28561,14,13,10,13,15,13,5,13,0.3676341864780645
182,495,13,11,7,10,4,9,0,0,0.36767676767676766
1936,5265,8,9,11,9,11,10,4,13,0.3677113010446344
1287,3500,9,10,13,14,11,10,2,5,0.3677142857142857
715,1944,13,12,7,9,11,9,5,14,0.367798353909465
4050,11011,15,14,12,11,9,11,5,13,0.36781400417764054
1352,3675,13,14,13,15,8,7,2,5,0.367891156462585
1875,5096,15,13,5,6,15,14,5,14,0.36793563579277866
1617,4394,14,13,11,13,14,13,3,8,0.36800182066454257
1225,3328,7,8,5,4,7,8,5,13,0.3680889423076923
490,1331,9,11,14,11,7,9,5,11,0.3681442524417731
560,1521,14,13,8,9,5,13,0,0,0.36817882971729127
81,220,9,8,9,10,4,11,0,0,0.36818181818181817
2178,5915,11,13,9,7,11,13,2,5,0.36821639898562974
875,2376,5,6,5,4,7,9,5,11,0.36826599326599324
165,448,15,14,11,12,3,8,0,0,0.36830357142857145
312,847,13,11,8,11,3,7,0,0,0.36835891381345925
704,1911,8,7,11,14,12,13,4,9,0.3683935112506541
325,882,13,14,10,9,5,14,0,0,0.36848072562358275
1078,2925,14,15,11,10,7,6,4,13,0.36854700854700856
637,1728,14,15,7,8,13,12,5,12,0.36863425925925924
810,2197,12,13,12,13,9,8,5,13,0.3686845698680018
448,1215,8,9,14,15,4,9,0,0,0.36872427983539097
507,1375,13,15,13,10,9,10,4,11,0.36872727272727274
968,2625,11,10,11,15,8,7,2,5,0.36876190476190474
5400,14641,9,11,15,11,10,11,4,11,0.36882726589713816
1859,5040,13,12,11,14,13,12,2,5,0.36884920634920637
4800,13013,12,13,10,11,10,7,4,13,0.36886190732344576
2187,5929,9,11,9,7,9,11,3,7,0.3688649013324338
625,1694,10,11,10,11,5,4,5,14,0.3689492325855962
2025,5488,15,14,6,7,15,14,3,8,0.3689868804664723
686,1859,14,13,7,8,14,11,4,13,0.36901559978483056
189,512,9,8,7,8,3,8,0,0,0.369140625
3993,10816,11,13,11,8,11,13,3,8,0.36917529585798814
24,65,12,13,2,5,0,0,0,0,0.36923076923076925
3500,9477,10,9,7,9,10,9,5,13,0.3693151841299989
65,176,13,12,3,4,5,11,0,0,0.3693181818181818
605,1638,11,13,11,9,5,14,0,0,0.3693528693528694
5408,14641,13,11,8,11,13,11,4,11,0.36937367666143023
256,693,8,9,8,7,4,11,0,0,0.3694083694083694
507,1372,13,14,13,14,3,7,0,0,0.369533527696793
2744,7425,14,15,14,15,7,6,4,11,0.36956228956228954
231,625,14,15,11,10,9,10,2,5,0.3696
539,1458,14,15,11,9,7,9,5,12,0.36968449931412894
1183,3200,13,15,13,10,7,8,3,8,0.3696875
7560,20449,9,11,14,11,12,13,5,13,0.36970022984009
1331,3600,11,10,11,12,11,12,2,5,0.36972222222222223
2187,5915,9,10,9,7,9,13,6,13,0.36973795435333895
416,1125,6,5,13,15,8,9,2,5,0.36977777777777776
125,338,15,13,5,6,5,13,0,0,0.3698224852071006
3645,9856,9,8,9,11,9,8,5,14,0.369825487012987
2197,5940,13,12,13,15,13,15,5,11,0.36986531986531984
3146,8505,13,15,11,9,11,14,4,9,0.36990005878894766
2592,7007,6,7,9,7,12,13,4,11,0.36991579848722705
8775,23716,9,11,15,11,13,14,5,14,0.3700033732501265
1650,4459,15,14,11,13,8,7,5,14,0.37003812514016593
1323,3575,9,10,14,11,7,10,6,13,0.37006993006993005
77,208,14,13,11,12,3,8,0,0,0.3701923076923077
224,605,14,15,12,11,4,11,0,0,0.3702479338842975
324,875,9,10,9,7,4,5,2,5,0.3702857142857143
10,27,8,9,5,12,0,0,0,0,0.37037037037037035
4563,12320,13,14,13,11,9,10,3,8,0.3703733766233766
363,980,11,10,11,14,3,7,0,0,0.3704081632653061
2197,5929,13,14,13,11,13,14,4,11,0.37055152639568223
10584,28561,14,13,14,13,9,13,6,13,0.370575259969889
1144,3087,8,7,11,14,13,14,4,9,0.3705863297700032
1001,2700,13,12,7,9,11,10,2,5,0.37074074074074076
2916,7865,9,10,12,11,9,11,6,13,0.37075651621106165
1750,4719,14,13,10,11,5,6,5,11,0.370841279932189
135,364,15,14,12,13,3,8,0,0,0.3708791208791209
1352,3645,8,9,13,12,13,15,4,9,0.3709190672153635
3456,9317,12,11,12,11,8,11,3,7,0.3709348502736933
200,539,8,7,5,7,5,11,0,0,0.37105751391465674
891,2401,6,7,9,7,11,14,3,7,0.3710953769262807
1568,4225,14,15,14,15,12,13,6,13,0.3711242603550296
49,132,14,15,7,8,5,11,0,0,0.3712121212121212
1694,4563,14,13,11,13,11,9,1,3,0.371246986631602
297,800,9,10,11,10,3,8,0,0,0.37125
1925,5184,5,6,11,9,7,8,5,12,0.3713348765432099
3640,9801,13,11,7,9,10,11,4,9,0.37139067442097745
3520,9477,8,9,11,9,8,9,5,13,0.3714255566107418
13,35,13,14,2,5,0,0,0,0,0.37142857142857144
7865,21168,13,14,11,9,11,14,5,12,0.37155139833711265
2450,6591,14,13,10,13,14,13,5,12,0.3717190107722652
1701,4576,9,8,7,8,9,11,6,13,0.37172202797202797
3267,8788,9,8,11,13,11,13,6,13,0.3717569412835685
6776,18225,14,15,11,9,11,15,4,9,0.3717969821673525
3456,9295,12,13,12,13,12,11,2,5,0.37181280258203336
45,121,9,11,5,11,0,0,0,0,0.371900826446281
440,1183,11,13,8,7,5,13,0,0,0.37193575655114114
729,1960,9,8,9,10,6,7,3,7,0.3719387755102041
125,336,5,6,5,4,5,14,0,0,0.37202380952380953
1404,3773,9,11,8,7,13,14,3,7,0.3721176782401272
1715,4608,7,6,7,8,7,8,5,12,0.3721788194444444
392,1053,14,13,7,9,4,9,0,0,0.37226970560303896
819,2200,13,11,7,10,6,5,3,8,0.37227272727272726
121,325,11,13,11,10,2,5,0,0,0.3723076923076923
143,384,13,12,11,12,3,8,0,0,0.3723958333333333
9000,24167,15,13,10,13,12,13,5,11,0.37240865643232507
676,1815,13,11,13,15,4,11,0,0,0.37245179063360884
352,945,8,7,11,15,4,9,0,0,0.3724867724867725
845,2268,13,14,10,9,13,12,1,3,0.37257495590828926
5625,15092,15,14,10,11,15,14,5,14,0.37271402067320436
63,169,14,13,3,4,6,13,0,0,0.3727810650887574
525,1408,7,8,15,11,7,8,5,14,0.3728693181818182
3025,8112,15,13,11,12,11,13,5,12,0.3729043392504931
2673,7168,9,8,11,14,9,8,3,8,0.37290736607142855
160,429,12,13,10,11,4,9,0,0,0.372960372960373
3159,8470,9,10,13,11,9,11,3,7,0.3729634002361275
1188,3185,8,7,11,14,9,10,6,13,0.3729984301412873
1625,4356,13,12,5,6,10,11,5,11,0.37304866850321394
2750,7371,10,9,11,14,10,9,5,13,0.37308370641703975
585,1568,9,8,13,14,5,14,0,0,0.37308673469387754
128,343,8,7,11,14,8,7,4,11,0.37317784256559766
1911,5120,7,8,13,10,7,8,3,8,0.3732421875
28,75,14,15,2,5,0,0,0,0,0.37333333333333335
1183,3168,13,12,13,12,7,8,4,11,0.3734217171717172
121,324,11,12,11,9,1,3,0,0,0.3734567901234568
4860,13013,15,13,9,11,12,13,3,7,0.3734726811649889
1664,4455,8,9,4,3,13,15,4,11,0.37351290684624017
12375,33124,15,14,11,13,15,13,5,14,0.37359618403574446
2197,5880,13,15,13,10,13,14,5,14,0.37363945578231295
588,1573,9,11,14,11,7,9,6,13,0.37380801017164655
2464,6591,14,13,8,9,11,13,6,13,0.37384311940524956
243,650,9,10,9,10,6,13,0,0,0.37384615384615383
175,468,14,13,5,6,5,12,0,0,0.37393162393162394
1053,2816,13,12,9,11,9,8,3,8,0.3739346590909091
1089,2912,11,10,11,14,9,8,5,13,0.3739697802197802
4480,11979,8,9,14,11,8,11,5,11,0.37398781200434095
144,385,9,11,8,7,2,5,0,0,0.37402597402597404
1000,2673,8,9,10,9,10,11,5,12,0.37411148522259635
2535,6776,13,14,13,11,10,11,3,8,0.37411452184179456
55,147,8,7,11,14,5,12,0,0,0.3741496598639456
1029,2750,9,10,14,11,7,10,7,15,0.37418181818181817
539,1440,11,12,7,8,7,15,0,0,0.37430555555555556
10192,27225,14,15,14,15,13,11,4,11,0.37436179981634526
234,625,6,5,13,15,9,10,2,5,0.3744
2025,5408,9,8,10,13,9,8,5,13,0.3744452662721893
91,243,13,12,7,9,4,9,0,0,0.37448559670781895
6480,17303,9,11,15,11,12,13,4,11,0.3745015315263249
1573,4200,11,10,11,14,13,14,7,15,0.37452380952380954
5760,15379,12,13,12,13,8,7,5,13,0.37453670589765264
375,1001,15,14,10,13,5,11,0,0,0.37462537462537465
4116,10985,14,13,14,13,9,13,7,15,0.37469276285844333
1715,4576,14,13,7,8,7,8,5,11,0.37478146853146854
900,2401,8,7,5,7,15,14,3,7,0.3748438150770512
6272,16731,14,13,14,13,8,11,4,9,0.3748729902576056
1134,3025,9,10,14,11,9,10,4,11,0.3748760330578512
1584,4225,12,13,6,5,11,15,6,13,0.3749112426035503
1225,3267,10,11,14,11,7,9,5,12,0.3749617385981022
3,8,3,8,0,0,0,0,0,0,0.375
1331,3549,11,13,11,9,11,14,6,13,0.37503522118906735
2496,6655,13,11,8,11,12,11,2,5,0.3750563486100676
512,1365,12,13,8,7,8,9,2,5,0.3750915750915751
3025,8064,11,12,11,12,5,4,5,14,0.37512400793650796
260,693,8,9,13,14,5,11,0,0,0.37518037518037517
1287,3430,13,14,9,7,11,15,3,7,0.3752186588921283
5488,14625,14,15,14,15,14,15,6,13,0.37524786324786324
4459,11880,13,11,7,9,7,8,7,15,0.37533670033670036
5929,15795,11,13,11,9,7,9,7,15,0.37537195314973093
9072,24167,14,13,9,11,12,13,6,13,0.37538792568378365
4725,12584,9,11,15,11,7,8,5,13,0.37547679593134137
825,2197,15,13,11,13,5,13,0,0,0.37551206190259445
2464,6561,8,9,11,9,7,9,4,9,0.37555250723975003
169,450,13,15,13,10,1,3,0,0,0.37555555555555553
500,1331,10,11,10,11,5,11,0,0,0.3756574004507889
4000,10647,10,9,10,13,8,7,5,13,0.37569268338499107
405,1078,15,14,9,11,3,7,0,0,0.37569573283859
4125,10976,15,14,11,14,15,14,5,12,0.3758199708454811
1715,4563,7,6,7,9,14,13,5,13,0.37584922200306814
1323,3520,7,8,14,11,9,10,3,8,0.37585227272727273
2541,6760,14,13,11,10,11,13,3,8,0.37588757396449707
1344,3575,14,15,12,11,12,13,2,5,0.37594405594405594
385,1024,7,8,5,4,11,12,3,8,0.3759765625
91,242,13,11,7,10,5,11,0,0,0.3760330578512397
44,117,11,13,4,9,0,0,0,0,0.37606837606837606
1053,2800,9,8,9,10,13,14,2,5,0.37607142857142856
325,864,13,12,5,6,5,12,0,0,0.3761574074074074
640,1701,8,9,10,9,8,9,3,7,0.37624926513815404
1014,2695,13,14,13,11,6,7,2,5,0.37625231910946194
9295,24696,13,14,13,14,11,9,5,14,0.3763767411726595
1372,3645,7,6,7,9,14,15,4,9,0.3764060356652949
847,2250,11,10,11,15,7,15,0,0,0.37644444444444447
700,1859,14,13,10,11,5,13,0,0,0.37654653039268426
729,1936,9,8,9,11,9,8,4,11,0.3765495867768595
891,2366,9,8,11,13,12,13,3,7,0.37658495350803045
2288,6075,13,15,11,9,4,5,4,9,0.37662551440329217
675,1792,9,8,5,6,9,8,5,14,0.37667410714285715
3510,9317,9,11,15,11,13,14,4,11,0.3767307073092197
240,637,12,13,8,7,5,14,0,0,0.37676609105180536
1625,4312,15,14,10,11,13,14,5,12,0.37685528756957326
49,130,14,15,7,8,6,13,0,0,0.3769230769230769
3185,8448,13,12,7,8,7,8,5,11,0.3770123106060606
4235,11232,11,12,11,12,14,13,5,12,0.3770477207977208
112,297,8,9,14,15,5,11,0,0,0.3771043771043771
66,175,6,5,11,14,2,5,0,0,0.37714285714285717
275,729,5,6,10,9,11,9,1,3,0.3772290809327846
169,448,13,12,13,14,3,8,0,0,0.37723214285714285
1331,3528,11,12,11,9,11,14,3,7,0.3772675736961451
832,2205,8,9,13,14,8,7,2,5,0.37732426303854877
10780,28561,14,13,11,13,14,13,5,13,0.3774377647841462
1274,3375,14,15,13,15,7,15,0,0,0.3774814814814815
54,143,9,11,6,13,0,0,0,0,0.3776223776223776
5808,15379,11,13,8,7,11,13,6,13,0.3776578451134664
275,728,15,14,11,13,5,12,0,0,0.37774725274725274
320,847,10,11,8,7,4,11,0,0,0.3778040141676505
648,1715,6,7,9,7,6,7,2,5,0.37784256559766766
500,1323,8,7,5,7,10,9,5,12,0.3779289493575208
686,1815,9,11,14,11,7,9,7,15,0.3779614325068871
8624,22815,14,13,14,15,11,13,4,9,0.3779969318430857
189,500,9,10,9,10,7,15,0,0,0.378
245,648,7,6,7,9,5,12,0,0,0.37808641975308643
121,320,11,10,11,12,3,8,0,0,0.378125
10800,28561,15,13,10,13,12,13,6,13,0.37813802037743777
3584,9477,14,13,8,9,8,9,4,9,0.3781787485491189
104,275,6,5,13,15,4,11,0,0,0.3781818181818182
143,378,13,12,11,14,4,9,0,0,0.3783068783068783
3375,8918,15,14,6,7,15,13,5,14,0.3784480825297152
4158,10985,14,13,11,10,9,13,6,13,0.3785161583978152
315,832,9,8,7,8,5,13,0,0,0.3786057692307692
6655,17576,11,13,11,8,11,13,5,13,0.37864132908511605
504,1331,9,11,14,11,4,11,0,0,0.3786626596543952
64,169,12,13,12,13,4,9,0,0,0.378698224852071
729,1925,9,10,9,7,9,11,2,5,0.3787012987012987
25,66,5,6,5,11,0,0,0,0,0.3787878787878788
297,784,9,8,11,14,3,7,0,0,0.3788265306122449
4802,12675,14,13,14,13,7,10,7,15,0.3788560157790927
130,343,13,14,8,7,5,14,0,0,0.37900874635568516
616,1625,14,15,11,10,4,5,6,13,0.3790769230769231
91,240,13,12,3,4,7,15,0,0,0.37916666666666665
1331,3510,11,13,11,10,11,9,1,3,0.3792022792022792
5832,15379,12,13,9,7,9,13,6,13,0.3792184147213733
256,675,8,9,4,3,4,5,2,5,0.37925925925925924
7865,20736,11,12,11,12,13,12,5,12,0.3792920524691358
2500,6591,10,9,10,13,15,13,5,13,0.3793051130329237
6075,16016,15,13,9,11,9,8,5,14,0.3793081918081918
338,891,13,11,7,9,13,14,4,9,0.3793490460157127
1936,5103,8,9,11,9,11,14,4,9,0.37938467568097195
1859,4900,13,14,13,14,11,10,2,5,0.3793877551020408
19208,50625,14,15,14,15,14,15,7,15,0.3794172839506173
2250,5929,15,14,12,11,5,7,5,11,0.379490639230899
3528,9295,14,13,9,11,14,15,6,13,0.3795589026358257
735,1936,7,8,15,11,7,8,4,11,0.37964876033057854
385,1014,14,13,11,12,5,13,0,0,0.3796844181459566
243,640,9,8,9,10,3,8,0,0,0.3796875
15379,40500,13,12,13,15,13,15,7,15,0.3797283950617284
1792,4719,8,9,12,13,14,11,4,11,0.3797414706505616
875,2304,5,6,5,4,7,8,5,12,0.3797743055555556
864,2275,4,5,8,7,9,10,6,13,0.3797802197802198
4550,11979,13,11,7,9,10,11,5,11,0.37983137156690877
400,1053,10,9,10,13,4,9,0,0,0.3798670465337132
117,308,13,12,9,11,3,7,0,0,0.37987012987012986
242,637,11,13,9,7,11,14,4,9,0.37990580847723704
1024,2695,8,7,8,11,8,7,2,5,0.3799628942486085
3575,9408,13,12,11,14,5,4,5,14,0.3799957482993197
5929,15600,11,13,11,10,7,8,7,15,0.38006410256410256
1568,4125,14,15,14,15,12,11,2,5,0.38012121212121214
154,405,14,15,11,12,4,9,0,0,0.3802469135802469
1521,4000,13,15,13,10,9,10,3,8,0.38025
7776,20449,12,13,12,11,9,11,6,13,0.38026309354980686
1331,3500,11,10,11,14,11,10,2,5,0.3802857142857143
5915,15552,13,12,7,9,13,12,5,12,0.3803369341563786
2025,5324,9,11,15,11,9,11,5,12,0.38035311795642374
450,1183,15,14,10,13,6,13,0,0,0.3803888419273035
832,2187,8,9,10,9,13,15,4,9,0.38042981252857794
2197,5775,13,15,13,10,13,14,4,11,0.38043290043290046
1029,2704,14,13,7,8,7,8,6,13,0.3805473372781065
14625,38416,15,14,13,14,15,14,5,14,0.3807007496876302
490,1287,14,13,7,9,5,11,0,0,0.38073038073038074
99,260,9,8,11,13,2,5,0,0,0.38076923076923075
1152,3025,6,5,8,11,12,11,2,5,0.3808264462809917
195,512,7,8,5,4,13,14,3,8,0.380859375
6655,17472,11,13,11,8,11,14,5,12,0.3808951465201465
507,1331,13,11,9,11,13,11,1,3,0.38091660405709993
8,21,8,9,3,7,0,0,0,0,0.38095238095238093
4225,11088,13,14,13,11,5,6,5,12,0.3810425685425685
3025,7938,10,9,11,14,11,9,5,14,0.38107835726883343
343,900,14,15,7,8,7,15,0,0,0.3811111111111111
2835,7436,15,13,9,11,7,8,6,13,0.3812533620225928
10890,28561,15,13,11,13,11,13,6,13,0.38128917054724976
5096,13365,13,11,7,9,14,15,4,9,0.3812944257388702
143,375,11,10,13,15,2,5,0,0,0.38133333333333336
2197,5760,13,12,13,12,13,15,3,8,0.3814236111111111
600,1573,12,13,10,11,5,11,0,0,0.3814367450731087
243,637,9,10,9,7,12,13,5,14,0.3814756671899529
5408,14175,8,7,13,15,13,15,4,9,0.3815167548500882
625,1638,10,9,10,13,15,14,5,12,0.38156288156288154
1440,3773,6,7,8,7,10,11,3,7,0.3816591571693613
2541,6656,11,13,11,8,7,8,3,8,0.3817608173076923
21,55,9,11,7,15,0,0,0,0,0.38181818181818183
968,2535,11,13,11,10,12,13,4,9,0.38185404339250495
2673,7000,9,10,11,10,9,10,3,7,0.38185714285714284
55,144,11,12,5,12,0,0,0,0,0.3819444444444444
416,1089,8,9,13,11,4,11,0,0,0.3820018365472911
2816,7371,11,13,8,7,8,9,4,9,0.3820377153710487
468,1225,13,14,9,7,4,5,2,5,0.3820408163265306
650,1701,13,14,10,9,10,9,1,3,0.3821281599059377
6591,17248,13,14,13,11,13,14,3,8,0.38213126159554733
1573,4116,13,14,11,9,11,14,3,7,0.38216715257531586
1911,5000,9,10,13,10,7,10,7,15,0.3822
840,2197,14,13,10,13,6,13,0,0,0.38233955393718705
2187,5720,9,8,9,10,9,11,6,13,0.3823426573426573
4732,12375,14,15,13,11,13,15,2,5,0.3823838383838384
875,2288,7,8,15,11,10,13,5,12,0.38243006993006995
4455,11648,9,8,11,14,9,8,5,13,0.3824690934065934
5600,14641,10,11,14,11,10,11,4,11,0.3824875350044396
1859,4860,13,15,11,9,13,12,1,3,0.38251028806584364
324,847,9,11,9,7,4,11,0,0,0.3825265643447462
3168,8281,8,7,11,14,12,13,6,13,0.3825624924526023
1250,3267,10,9,10,11,10,11,5,12,0.38261401897765535
75,196,15,14,5,14,0,0,0,0,0.3826530612244898
1617,4225,14,13,11,10,9,13,7,15,0.3827218934911243
49,128,7,6,7,8,3,8,0,0,0.3828125
2548,6655,13,11,7,10,14,11,4,11,0.382870022539444
224,585,8,9,14,15,6,13,0,0,0.38290598290598293
1053,2750,9,10,13,11,9,10,2,5,0.3829090909090909
455,1188,13,12,7,9,5,11,0,0,0.382996632996633
1210,3159,11,12,11,9,10,13,4,9,0.38303260525482746
429,1120,13,14,11,10,3,8,0,0,0.3830357142857143
1024,2673,8,9,4,3,8,11,4,9,0.3830901608679386
1408,3675,8,7,11,15,8,7,2,5,0.3831292517006803
169,441,13,14,13,14,4,9,0,0,0.3832199546485261
2156,5625,14,15,11,10,4,5,7,15,0.3832888888888889
8281,21600,13,12,13,12,7,10,7,15,0.3833796296296296
7840,20449,14,13,14,13,8,11,5,11,0.3833928309452785
9317,24300,11,12,11,9,11,15,7,15,0.3834156378600823
324,845,9,10,12,13,6,13,0,0,0.3834319526627219
1750,4563,10,9,10,13,7,6,5,13,0.38351961428884507
135,352,9,8,10,11,3,8,0,0,0.3835227272727273
1815,4732,11,13,9,7,11,13,5,12,0.38355874894336434
5616,14641,13,11,9,11,12,11,4,11,0.3835803565330237
384,1001,12,13,8,7,4,11,0,0,0.3836163836163836
325,847,13,11,10,11,5,14,0,0,0.3837072018890201
2200,5733,8,7,11,14,10,9,5,13,0.383743240886098
1053,2744,13,14,9,7,3,4,3,7,0.3837463556851312
1372,3575,14,13,9,11,14,15,7,15,0.3837762237762238
539,1404,14,13,7,8,11,12,4,9,0.3839031339031339
2457,6400,7,8,13,10,9,10,3,8,0.38390625
3993,10400,11,13,11,10,11,10,3,8,0.3839423076923077
6272,16335,14,15,14,11,8,11,4,9,0.38396082032445666
48,125,6,5,4,5,2,5,0,0,0.384
3375,8788,15,13,10,13,15,13,3,8,0.38404642694583524
280,729,10,9,7,9,4,9,0,0,0.3840877914951989
169,440,13,11,13,15,3,8,0,0,0.3840909090909091
121,315,11,10,11,14,4,9,0,0,0.38412698412698415
9295,24192,13,12,11,14,13,12,5,12,0.38421792328042326
2079,5408,9,8,11,13,7,8,6,13,0.3844304733727811
7007,18225,13,15,11,9,7,9,7,15,0.38447187928669413
3024,7865,14,13,9,11,6,5,4,11,0.38448823903369356
4095,10648,13,11,7,8,9,11,5,11,0.3845792637114951
5,13,5,13,0,0,0,0,0,0,0.38461538461538464
512,1331,8,7,8,11,14,11,4,11,0.38467317806160783
2401,6240,14,13,7,8,7,8,7,15,0.38477564102564105
800,2079,8,9,4,3,10,11,5,14,0.3848003848003848
4563,11858,13,14,13,11,9,11,3,7,0.38480350818013154
132,343,8,7,11,14,3,7,0,0,0.3848396501457726
4225,10976,13,14,13,14,15,14,5,12,0.3849307580174927
343,891,14,15,14,11,7,9,5,12,0.38496071829405165
77,200,14,15,11,10,3,8,0,0,0.385
1183,3072,13,12,13,12,7,8,3,8,0.3850911458333333
1331,3456,11,12,11,12,11,8,1,3,0.3851273148148148
52,135,13,15,4,9,0,0,0,0,0.3851851851851852
2700,7007,12,13,10,11,9,7,5,14,0.3853289567575282
441,1144,14,13,7,8,9,10,5,11,0.38548951048951047
847,2197,14,13,11,10,11,13,5,13,0.38552571688666365
13013,33750,13,15,13,10,11,15,7,15,0.3855703703703704
1925,4992,7,8,5,4,11,12,5,13,0.38561698717948717
140,363,10,11,14,11,1,3,0,0,0.3856749311294766
1760,4563,12,13,11,9,10,13,4,9,0.38571115494192415
27,70,9,10,3,7,0,0,0,0,0.38571428571428573
125,324,5,6,10,9,5,12,0,0,0.38580246913580246
605,1568,15,14,11,10,11,14,5,12,0.38584183673469385
208,539,13,14,8,7,4,11,0,0,0.38589981447124305
637,1650,13,11,7,10,7,15,0,0,0.38606060606060605
3388,8775,14,15,11,10,11,13,4,9,0.3860968660968661
1001,2592,13,12,7,9,11,10,5,12,0.3861882716049383
1215,3146,15,13,9,11,9,8,4,11,0.38620470438652255
5940,15379,15,13,11,13,12,13,3,7,0.3862409779569543
1408,3645,8,9,4,3,11,15,4,9,0.3862825788751715
338,875,13,15,13,10,4,5,3,7,0.3862857142857143
1125,2912,15,13,5,6,15,14,3,8,0.3863324175824176
3600,9317,10,11,12,11,12,11,5,14,0.38639046903509716
3200,8281,8,7,10,13,8,7,5,13,0.3864267600531337
1458,3773,6,7,9,7,9,11,3,7,0.38642989663397825
625,1617,10,9,10,11,15,14,5,14,0.3865182436611008
7425,19208,15,14,11,14,15,14,3,7,0.3865576842982091
196,507,14,13,14,15,5,13,0,0,0.3865877712031558
1701,4400,9,8,9,10,9,11,7,15,0.3865909090909091
3267,8450,11,13,11,10,9,10,6,13,0.38662721893491125
1225,3168,7,8,14,11,5,6,5,12,0.38667929292929293
99,256,9,8,11,12,3,8,0,0,0.38671875
4480,11583,14,13,8,9,8,9,5,11,0.38677372010705346
234,605,9,10,13,11,4,11,0,0,0.3867768595041322
176,455,11,13,8,7,2,5,0,0,0.3868131868131868
65,168,13,12,5,14,0,0,0,0,0.3869047619047619
3773,9750,14,13,11,10,7,10,7,15,0.386974358974359
512,1323,6,7,8,7,8,9,4,9,0.3869992441421013
4459,11520,13,12,7,8,7,8,7,15,0.3870659722222222
784,2025,14,15,14,15,4,9,0,0,0.3871604938271605
242,625,6,5,11,15,11,10,2,5,0.3872
5670,14641,9,11,14,11,9,11,5,11,0.38726862919199506
847,2187,11,12,11,9,7,9,4,9,0.3872885230909922
1859,4800,13,12,11,10,13,15,3,8,0.38729166666666665
720,1859,12,13,10,11,6,13,0,0,0.3873050026896181
375,968,9,11,15,11,5,6,5,12,0.38739669421487605
1375,3549,11,13,10,9,15,13,5,14,0.38743307974077207
1215,3136,9,8,9,10,15,14,5,14,0.3874362244897959
2197,5670,13,12,13,14,13,15,4,9,0.38747795414462083
1728,4459,6,7,8,7,6,7,6,13,0.38753083651042836
2925,7546,15,14,13,14,15,14,4,11,0.3876225815001325
5488,14157,14,13,7,9,14,11,4,11,0.3876527512891149
126,325,9,10,12,13,7,15,0,0,0.38769230769230767
1225,3159,7,6,7,9,10,9,5,13,0.3877809433364989
273,704,13,11,7,8,3,8,0,0,0.3877840909090909
121,312,11,13,11,10,5,12,0,0,0.38782051282051283
64,165,8,7,8,11,7,15,0,0,0.3878787878787879
845,2178,13,11,7,9,13,14,5,11,0.38797061524334253
220,567,10,9,11,14,4,9,0,0,0.3880070546737213
1521,3920,9,8,13,15,13,14,3,7,0.38801020408163267
4802,12375,14,15,14,11,7,10,7,15,0.388040404040404
3773,9720,7,6,7,9,11,12,7,15,0.3881687242798354
11088,28561,14,13,11,13,12,13,6,13,0.38822170092083613
728,1875,6,5,13,15,4,5,7,15,0.38826666666666665
525,1352,15,13,7,8,5,13,0,0,0.38831360946745563
2187,5632,9,8,9,11,9,8,3,8,0.38831676136363635
6720,17303,12,13,10,11,14,11,4,11,0.3883719586198925
1573,4050,13,15,11,9,11,10,1,3,0.38839506172839505
1944,5005,9,10,12,13,12,11,3,7,0.3884115884115884
500,1287,10,9,10,13,5,11,0,0,0.3885003885003885
5265,13552,9,8,13,14,9,11,5,11,0.3885035419126328
495,1274,15,14,11,13,3,7,0,0,0.38854003139717425
2304,5929,6,7,8,7,12,11,4,11,0.38859841457244054
1617,4160,9,8,11,13,7,8,7,15,0.3887019230769231
400,1029,6,7,8,7,10,9,5,14,0.38872691933916426
1176,3025,9,11,14,11,14,15,2,5,0.3887603305785124
243,625,9,10,6,5,9,10,2,5,0.3888
7,18,14,15,5,12,0,0,0,0,0.3888888888888889
5324,13689,11,13,11,9,11,13,4,9,0.3889254145664402
1089,2800,11,10,11,14,9,8,2,5,0.3889285714285714
3025,7776,11,12,11,9,5,6,5,12,0.3890174897119342
10125,26026,15,13,9,11,15,13,5,14,0.3890340428801967
1040,2673,8,9,13,11,10,9,1,3,0.3890759446315002
286,735,11,10,13,15,8,7,5,14,0.3891156462585034
10985,28224,13,12,13,14,13,12,5,14,0.3892077664399093
7007,18000,13,12,11,10,7,10,7,15,0.3892777777777778
9408,24167,14,13,14,13,8,11,6,13,0.3892911821905905
1225,3146,10,11,14,11,7,8,5,13,0.3893833439287985
7700,19773,14,13,10,13,11,9,5,13,0.389419916047135
81,208,9,8,9,10,5,13,0,0,0.3894230769230769
2366,6075,14,15,13,15,13,9,1,3,0.3894650205761317
2592,6655,9,10,12,11,12,11,4,11,0.38948159278737793
2304,5915,12,13,12,13,8,7,2,5,0.38951817413355877
30,77,15,14,4,11,0,0,0,0,0.38961038961038963
2673,6860,9,10,9,7,11,14,3,7,0.38965014577259477
1375,3528,10,9,11,14,5,4,5,14,0.3897392290249433
343,880,7,8,14,11,7,8,2,5,0.38977272727272727
